gene,compound
CHRM2,lonafarnib
TGFBR1,lonafarnib
TGM2,lonafarnib
CDK4,lonafarnib
LPAR1,lonafarnib
CHRM3,lonafarnib
UGT1A9,lonafarnib
HPGDS,lonafarnib
ADORA2A,lonafarnib
CCND1,lonafarnib
KCNN1,lonafarnib
ABL1,lonafarnib
SSTR2,lonafarnib
HSP90AA1,lonafarnib
TUBB4B,lonafarnib
EZH2,lonafarnib
PNLIP,lonafarnib
CYP2A6,lonafarnib
CSF1R,lonafarnib
S100B,lonafarnib
PDE7A,lonafarnib
AURKB,lonafarnib
CDC25A,lonafarnib
KCNK1,lonafarnib
CA14,lonafarnib
ICAM1,lonafarnib
GPR55,lonafarnib
OPRM1,lonafarnib
VEGFA,lonafarnib
ADH1C,lonafarnib
KCTD16,lonafarnib
CYP3A4,lonafarnib
AVPR1A,lonafarnib
MAPK8,lonafarnib
TNNC1,lonafarnib
GABRB2,lonafarnib
MMP2,lonafarnib
RET,lonafarnib
NAMPT,lonafarnib
CASP3,lonafarnib
KRAS,lonafarnib
BTK,lonafarnib
SLC29A1,lonafarnib
FFAR4,lonafarnib
PPARD,lonafarnib
BAX,lonafarnib
RGS4,lonafarnib
CDK7,lonafarnib
PPAT,lonafarnib
KCNJ1,lonafarnib
ATP5F1D,lonafarnib
PDPK1,lonafarnib
IGF1R,lonafarnib
MET,lonafarnib
GLRA3,lonafarnib
PIK3CG,lonafarnib
TBXAS1,lonafarnib
PLD1,lonafarnib
DHH,lonafarnib
AKT1,lonafarnib
CDK2,lonafarnib
PARP3,lonafarnib
PLK1,lonafarnib
ATM,lonafarnib
IMPDH1,lonafarnib
TUBB3,lonafarnib
BRAF,lonafarnib
HBB,lonafarnib
LYN,lonafarnib
ANXA1,lonafarnib
CCR1,lonafarnib
ALK,lonafarnib
HDAC3,lonafarnib
PTGIR,lonafarnib
RPL23A,lonafarnib
FLT3,lonafarnib
MME,lonafarnib
CTSG,lonafarnib
PAK4,lonafarnib
GPR119,lonafarnib
SCNN1G,lonafarnib
GJB4,lonafarnib
S1PR4,lonafarnib
IL1B,lonafarnib
F10,lonafarnib
ELANE,lonafarnib
RPL3,lonafarnib
ERBB2,lonafarnib
AKR1B1,lonafarnib
GUCY1B1,lonafarnib
ADRA2B,lonafarnib
HCK,lonafarnib
P3H1,lonafarnib
CA5A,lonafarnib
DCK,lonafarnib
TNF,lonafarnib
RNASE1,lonafarnib
PTGIS,lonafarnib
PRKCE,lonafarnib
FPR1,lonafarnib
FGF1,lonafarnib
CDK9,lonafarnib
KDR,lonafarnib
EDNRB,lonafarnib
ASIC1,lonafarnib
JAK1,lonafarnib
PLA2G1B,lonafarnib
BRD4,lonafarnib
TUBB,lonafarnib
AGER,lonafarnib
S1PR2,lonafarnib
PDE4D,lonafarnib
CHEK2,lonafarnib
PAK1,lonafarnib
HDAC6,lonafarnib
DYRK1B,lonafarnib
USP1,lonafarnib
CYP1A2,lonafarnib
CACNG1,lonafarnib
HTR2C,lonafarnib
DNMT3A,lonafarnib
PORCN,lonafarnib
GAA,lonafarnib
PRKCB,lonafarnib
PTK2B,lonafarnib
CLK1,lonafarnib
CACNA2D3,lonafarnib
HSD11B1,lonafarnib
HTR3A,lonafarnib
ADA,lonafarnib
PDE3A,lonafarnib
NTRK1,lonafarnib
LCK,lonafarnib
KCNH7,lonafarnib
SIRT2,lonafarnib
P2RY12,lonafarnib
HIF1A,ibutamoren
CATSPER4,ibutamoren
DDR2,ibutamoren
OPRL1,ibutamoren
SLC7A11,ibutamoren
FFAR2,ibutamoren
KCNMA1,ibutamoren
HRH4,ibutamoren
GHSR,ibutamoren
ALDH2,ibutamoren
COMT,ibutamoren
PTPN2,ibutamoren
KCNQ2,ibutamoren
ITGB2,ibutamoren
S1PR1,ibutamoren
FOXM1,ibutamoren
MAPK14,ibutamoren
SLCO2B1,ibutamoren
KCNN4,ibutamoren
GRIN2A,ibutamoren
CACNB4,ibutamoren
HSP90AB1,ibutamoren
CSK,ibutamoren
AKR1C1,ibutamoren
CHRM2,ibutamoren
TGFBR1,ibutamoren
TGM2,ibutamoren
CDK4,ibutamoren
LPAR1,ibutamoren
CHRM3,ibutamoren
UGT1A9,ibutamoren
HPGDS,ibutamoren
ADORA2A,ibutamoren
CCND1,ibutamoren
KCNN1,ibutamoren
ABL1,ibutamoren
SSTR2,ibutamoren
HSP90AA1,ibutamoren
TUBB4B,ibutamoren
EZH2,ibutamoren
PNLIP,ibutamoren
CYP2A6,ibutamoren
CSF1R,ibutamoren
S100B,ibutamoren
PDE7A,ibutamoren
AURKB,ibutamoren
CDC25A,ibutamoren
KCNK1,ibutamoren
CA14,ibutamoren
ICAM1,ibutamoren
GPR55,ibutamoren
OPRM1,ibutamoren
VEGFA,ibutamoren
ADH1C,ibutamoren
KCTD16,ibutamoren
CYP3A4,ibutamoren
AVPR1A,ibutamoren
MAPK8,ibutamoren
TNNC1,ibutamoren
GABRB2,ibutamoren
MMP2,ibutamoren
RET,ibutamoren
NAMPT,ibutamoren
CASP3,ibutamoren
KRAS,ibutamoren
BTK,ibutamoren
SLC29A1,ibutamoren
FFAR4,ibutamoren
PPARD,ibutamoren
BAX,ibutamoren
RGS4,ibutamoren
CDK7,ibutamoren
PPAT,ibutamoren
KCNJ1,ibutamoren
ATP5F1D,ibutamoren
PDPK1,ibutamoren
IGF1R,ibutamoren
MET,ibutamoren
GLRA3,ibutamoren
PIK3CG,ibutamoren
TBXAS1,ibutamoren
PLD1,ibutamoren
DHH,ibutamoren
AKT1,ibutamoren
CDK2,ibutamoren
PARP3,ibutamoren
PLK1,ibutamoren
ATM,ibutamoren
IMPDH1,ibutamoren
TUBB3,ibutamoren
BRAF,ibutamoren
HBB,ibutamoren
LYN,ibutamoren
ANXA1,ibutamoren
CCR1,ibutamoren
ALK,ibutamoren
HDAC3,ibutamoren
PTGIR,ibutamoren
RPL23A,ibutamoren
FLT3,ibutamoren
MME,ibutamoren
CTSG,ibutamoren
PAK4,ibutamoren
GPR119,ibutamoren
SCNN1G,ibutamoren
GJB4,ibutamoren
S1PR4,ibutamoren
IL1B,ibutamoren
F10,ibutamoren
ELANE,ibutamoren
RPL3,ibutamoren
ERBB2,ibutamoren
AKR1B1,ibutamoren
GUCY1B1,ibutamoren
ADRA2B,ibutamoren
HCK,ibutamoren
P3H1,ibutamoren
CA5A,ibutamoren
DCK,ibutamoren
TNF,ibutamoren
RNASE1,ibutamoren
PTGIS,ibutamoren
PRKCE,ibutamoren
FPR1,ibutamoren
FGF1,ibutamoren
CDK9,ibutamoren
KDR,ibutamoren
EDNRB,ibutamoren
ASIC1,ibutamoren
JAK1,ibutamoren
PLA2G1B,ibutamoren
BRD4,ibutamoren
TUBB,ibutamoren
AGER,ibutamoren
S1PR2,ibutamoren
PDE4D,ibutamoren
CHEK2,ibutamoren
PAK1,ibutamoren
HDAC6,ibutamoren
DYRK1B,ibutamoren
USP1,ibutamoren
CYP1A2,ibutamoren
CACNG1,ibutamoren
HTR2C,ibutamoren
DNMT3A,ibutamoren
PORCN,ibutamoren
GAA,ibutamoren
PRKCB,ibutamoren
PTK2B,ibutamoren
CLK1,ibutamoren
CACNA2D3,ibutamoren
HSD11B1,ibutamoren
HTR3A,ibutamoren
ADA,ibutamoren
PDE3A,ibutamoren
NTRK1,ibutamoren
LCK,ibutamoren
KCNH7,ibutamoren
SIRT2,ibutamoren
P2RY12,ibutamoren
HIF1A,zamifenacin
CATSPER4,zamifenacin
DDR2,zamifenacin
OPRL1,zamifenacin
SLC7A11,zamifenacin
FFAR2,zamifenacin
KCNMA1,zamifenacin
HRH4,zamifenacin
GHSR,zamifenacin
ALDH2,zamifenacin
COMT,zamifenacin
PTPN2,zamifenacin
KCNQ2,zamifenacin
ITGB2,zamifenacin
S1PR1,zamifenacin
FOXM1,zamifenacin
MAPK14,zamifenacin
SLCO2B1,zamifenacin
KCNN4,zamifenacin
GRIN2A,zamifenacin
CACNB4,zamifenacin
HSP90AB1,zamifenacin
CSK,zamifenacin
AKR1C1,zamifenacin
CHRM2,zamifenacin
TGFBR1,zamifenacin
TGM2,zamifenacin
CDK4,zamifenacin
LPAR1,zamifenacin
CHRM3,zamifenacin
UGT1A9,zamifenacin
HPGDS,zamifenacin
ADORA2A,zamifenacin
CCND1,zamifenacin
KCNN1,zamifenacin
ABL1,zamifenacin
SSTR2,zamifenacin
HSP90AA1,zamifenacin
TUBB4B,zamifenacin
EZH2,zamifenacin
PNLIP,zamifenacin
CYP2A6,zamifenacin
CSF1R,zamifenacin
S100B,zamifenacin
PDE7A,zamifenacin
AURKB,zamifenacin
CDC25A,zamifenacin
KCNK1,zamifenacin
CA14,zamifenacin
ICAM1,zamifenacin
GPR55,zamifenacin
OPRM1,zamifenacin
VEGFA,zamifenacin
ADH1C,zamifenacin
KCTD16,zamifenacin
CYP3A4,zamifenacin
AVPR1A,zamifenacin
MAPK8,zamifenacin
TNNC1,zamifenacin
GABRB2,zamifenacin
MMP2,zamifenacin
RET,zamifenacin
NAMPT,zamifenacin
CASP3,zamifenacin
KRAS,zamifenacin
BTK,zamifenacin
SLC29A1,zamifenacin
FFAR4,zamifenacin
PPARD,zamifenacin
BAX,zamifenacin
RGS4,zamifenacin
CDK7,zamifenacin
PPAT,zamifenacin
KCNJ1,zamifenacin
ATP5F1D,zamifenacin
PDPK1,zamifenacin
IGF1R,zamifenacin
MET,zamifenacin
GLRA3,zamifenacin
PIK3CG,zamifenacin
TBXAS1,zamifenacin
PLD1,zamifenacin
DHH,zamifenacin
AKT1,zamifenacin
CDK2,zamifenacin
PARP3,zamifenacin
PLK1,zamifenacin
ATM,zamifenacin
IMPDH1,zamifenacin
TUBB3,zamifenacin
BRAF,zamifenacin
HBB,zamifenacin
LYN,zamifenacin
ANXA1,zamifenacin
CCR1,zamifenacin
ALK,zamifenacin
HDAC3,zamifenacin
PTGIR,zamifenacin
RPL23A,zamifenacin
FLT3,zamifenacin
MME,zamifenacin
CTSG,zamifenacin
PAK4,zamifenacin
GPR119,zamifenacin
SCNN1G,zamifenacin
GJB4,zamifenacin
S1PR4,zamifenacin
IL1B,zamifenacin
F10,zamifenacin
ELANE,zamifenacin
RPL3,zamifenacin
ERBB2,zamifenacin
AKR1B1,zamifenacin
GUCY1B1,zamifenacin
ADRA2B,zamifenacin
HCK,zamifenacin
P3H1,zamifenacin
CA5A,zamifenacin
DCK,zamifenacin
TNF,zamifenacin
RNASE1,zamifenacin
PTGIS,zamifenacin
PRKCE,zamifenacin
FPR1,zamifenacin
FGF1,zamifenacin
CDK9,zamifenacin
KDR,zamifenacin
EDNRB,zamifenacin
ASIC1,zamifenacin
JAK1,zamifenacin
PLA2G1B,zamifenacin
BRD4,zamifenacin
TUBB,zamifenacin
AGER,zamifenacin
S1PR2,zamifenacin
PDE4D,zamifenacin
CHEK2,zamifenacin
PAK1,zamifenacin
HDAC6,zamifenacin
DYRK1B,zamifenacin
USP1,zamifenacin
CYP1A2,zamifenacin
CACNG1,zamifenacin
HTR2C,zamifenacin
DNMT3A,zamifenacin
PORCN,zamifenacin
GAA,zamifenacin
PRKCB,zamifenacin
PTK2B,zamifenacin
CLK1,zamifenacin
CACNA2D3,zamifenacin
HSD11B1,zamifenacin
HTR3A,zamifenacin
ADA,zamifenacin
PDE3A,zamifenacin
NTRK1,zamifenacin
LCK,zamifenacin
KCNH7,zamifenacin
SIRT2,zamifenacin
P2RY12,zamifenacin
HIF1A,trazodone
CATSPER4,trazodone
DDR2,trazodone
OPRL1,trazodone
SLC7A11,trazodone
FFAR2,trazodone
KCNMA1,trazodone
HRH4,trazodone
GHSR,trazodone
ALDH2,trazodone
COMT,trazodone
PTPN2,trazodone
KCNQ2,trazodone
ITGB2,trazodone
S1PR1,trazodone
FOXM1,trazodone
MAPK14,trazodone
SLCO2B1,trazodone
KCNN4,trazodone
GRIN2A,trazodone
CACNB4,trazodone
HSP90AB1,trazodone
CSK,trazodone
AKR1C1,trazodone
CHRM2,trazodone
TGFBR1,trazodone
TGM2,trazodone
CDK4,trazodone
LPAR1,trazodone
CHRM3,trazodone
UGT1A9,trazodone
HPGDS,trazodone
ADORA2A,trazodone
CCND1,trazodone
KCNN1,trazodone
ABL1,trazodone
SSTR2,trazodone
HSP90AA1,trazodone
TUBB4B,trazodone
EZH2,trazodone
PNLIP,trazodone
CYP2A6,trazodone
CSF1R,trazodone
S100B,trazodone
PDE7A,trazodone
AURKB,trazodone
CDC25A,trazodone
KCNK1,trazodone
CA14,trazodone
ICAM1,trazodone
GPR55,trazodone
OPRM1,trazodone
VEGFA,trazodone
ADH1C,trazodone
KCTD16,trazodone
CYP3A4,trazodone
AVPR1A,trazodone
MAPK8,trazodone
TNNC1,trazodone
GABRB2,trazodone
MMP2,trazodone
RET,trazodone
NAMPT,trazodone
CASP3,trazodone
KRAS,trazodone
BTK,trazodone
SLC29A1,trazodone
FFAR4,trazodone
PPARD,trazodone
BAX,trazodone
RGS4,trazodone
CDK7,trazodone
PPAT,trazodone
KCNJ1,trazodone
ATP5F1D,trazodone
PDPK1,trazodone
IGF1R,trazodone
MET,trazodone
GLRA3,trazodone
PIK3CG,trazodone
TBXAS1,trazodone
PLD1,trazodone
DHH,trazodone
AKT1,trazodone
CDK2,trazodone
PARP3,trazodone
PLK1,trazodone
ATM,trazodone
IMPDH1,trazodone
TUBB3,trazodone
BRAF,trazodone
HBB,trazodone
LYN,trazodone
ANXA1,trazodone
CCR1,trazodone
ALK,trazodone
HDAC3,trazodone
PTGIR,trazodone
RPL23A,trazodone
FLT3,trazodone
MME,trazodone
CTSG,trazodone
PAK4,trazodone
GPR119,trazodone
SCNN1G,trazodone
GJB4,trazodone
S1PR4,trazodone
IL1B,trazodone
F10,trazodone
ELANE,trazodone
RPL3,trazodone
ERBB2,trazodone
AKR1B1,trazodone
GUCY1B1,trazodone
ADRA2B,trazodone
HCK,trazodone
P3H1,trazodone
CA5A,trazodone
DCK,trazodone
TNF,trazodone
RNASE1,trazodone
PTGIS,trazodone
PRKCE,trazodone
FPR1,trazodone
FGF1,trazodone
CDK9,trazodone
KDR,trazodone
EDNRB,trazodone
ASIC1,trazodone
JAK1,trazodone
PLA2G1B,trazodone
BRD4,trazodone
TUBB,trazodone
AGER,trazodone
S1PR2,trazodone
PDE4D,trazodone
CHEK2,trazodone
PAK1,trazodone
HDAC6,trazodone
DYRK1B,trazodone
USP1,trazodone
CYP1A2,trazodone
CACNG1,trazodone
HTR2C,trazodone
DNMT3A,trazodone
PORCN,trazodone
GAA,trazodone
PRKCB,trazodone
PTK2B,trazodone
CLK1,trazodone
CACNA2D3,trazodone
HSD11B1,trazodone
HTR3A,trazodone
ADA,trazodone
PDE3A,trazodone
NTRK1,trazodone
LCK,trazodone
KCNH7,trazodone
SIRT2,trazodone
P2RY12,trazodone
HIF1A,dilazep
CATSPER4,dilazep
DDR2,dilazep
OPRL1,dilazep
SLC7A11,dilazep
FFAR2,dilazep
KCNMA1,dilazep
HRH4,dilazep
GHSR,dilazep
ALDH2,dilazep
COMT,dilazep
PTPN2,dilazep
KCNQ2,dilazep
ITGB2,dilazep
S1PR1,dilazep
FOXM1,dilazep
MAPK14,dilazep
SLCO2B1,dilazep
KCNN4,dilazep
GRIN2A,dilazep
CACNB4,dilazep
HSP90AB1,dilazep
CSK,dilazep
AKR1C1,dilazep
CHRM2,dilazep
TGFBR1,dilazep
TGM2,dilazep
CDK4,dilazep
LPAR1,dilazep
CHRM3,dilazep
UGT1A9,dilazep
HPGDS,dilazep
ADORA2A,dilazep
CCND1,dilazep
KCNN1,dilazep
ABL1,dilazep
SSTR2,dilazep
HSP90AA1,dilazep
TUBB4B,dilazep
EZH2,dilazep
PNLIP,dilazep
CYP2A6,dilazep
CSF1R,dilazep
S100B,dilazep
PDE7A,dilazep
AURKB,dilazep
CDC25A,dilazep
KCNK1,dilazep
CA14,dilazep
ICAM1,dilazep
GPR55,dilazep
OPRM1,dilazep
VEGFA,dilazep
ADH1C,dilazep
KCTD16,dilazep
CYP3A4,dilazep
AVPR1A,dilazep
MAPK8,dilazep
TNNC1,dilazep
GABRB2,dilazep
MMP2,dilazep
RET,dilazep
NAMPT,dilazep
CASP3,dilazep
KRAS,dilazep
BTK,dilazep
SLC29A1,dilazep
FFAR4,dilazep
PPARD,dilazep
BAX,dilazep
RGS4,dilazep
CDK7,dilazep
PPAT,dilazep
KCNJ1,dilazep
ATP5F1D,dilazep
PDPK1,dilazep
IGF1R,dilazep
MET,dilazep
GLRA3,dilazep
PIK3CG,dilazep
TBXAS1,dilazep
PLD1,dilazep
DHH,dilazep
AKT1,dilazep
CDK2,dilazep
PARP3,dilazep
PLK1,dilazep
ATM,dilazep
IMPDH1,dilazep
TUBB3,dilazep
BRAF,dilazep
HBB,dilazep
LYN,dilazep
ANXA1,dilazep
CCR1,dilazep
ALK,dilazep
HDAC3,dilazep
PTGIR,dilazep
RPL23A,dilazep
FLT3,dilazep
MME,dilazep
CTSG,dilazep
PAK4,dilazep
GPR119,dilazep
SCNN1G,dilazep
GJB4,dilazep
S1PR4,dilazep
IL1B,dilazep
F10,dilazep
ELANE,dilazep
RPL3,dilazep
ERBB2,dilazep
AKR1B1,dilazep
GUCY1B1,dilazep
ADRA2B,dilazep
HCK,dilazep
P3H1,dilazep
CA5A,dilazep
DCK,dilazep
TNF,dilazep
RNASE1,dilazep
PTGIS,dilazep
PRKCE,dilazep
FPR1,dilazep
FGF1,dilazep
CDK9,dilazep
KDR,dilazep
EDNRB,dilazep
ASIC1,dilazep
JAK1,dilazep
PLA2G1B,dilazep
BRD4,dilazep
TUBB,dilazep
AGER,dilazep
S1PR2,dilazep
PDE4D,dilazep
CHEK2,dilazep
PAK1,dilazep
HDAC6,dilazep
DYRK1B,dilazep
USP1,dilazep
CYP1A2,dilazep
CACNG1,dilazep
HTR2C,dilazep
DNMT3A,dilazep
PORCN,dilazep
GAA,dilazep
PRKCB,dilazep
PTK2B,dilazep
CLK1,dilazep
CACNA2D3,dilazep
HSD11B1,dilazep
HTR3A,dilazep
ADA,dilazep
PDE3A,dilazep
NTRK1,dilazep
LCK,dilazep
KCNH7,dilazep
SIRT2,dilazep
P2RY12,dilazep
HIF1A,felodipine
CATSPER4,felodipine
DDR2,felodipine
OPRL1,felodipine
SLC7A11,felodipine
FFAR2,felodipine
KCNMA1,felodipine
HRH4,felodipine
GHSR,felodipine
ALDH2,felodipine
COMT,felodipine
PTPN2,felodipine
KCNQ2,felodipine
ITGB2,felodipine
S1PR1,felodipine
FOXM1,felodipine
MAPK14,felodipine
SLCO2B1,felodipine
KCNN4,felodipine
GRIN2A,felodipine
CACNB4,felodipine
HSP90AB1,felodipine
CSK,felodipine
AKR1C1,felodipine
CHRM2,felodipine
TGFBR1,felodipine
TGM2,felodipine
CDK4,felodipine
LPAR1,felodipine
CHRM3,felodipine
UGT1A9,felodipine
HPGDS,felodipine
ADORA2A,felodipine
CCND1,felodipine
KCNN1,felodipine
ABL1,felodipine
SSTR2,felodipine
HSP90AA1,felodipine
TUBB4B,felodipine
EZH2,felodipine
PNLIP,felodipine
CYP2A6,felodipine
CSF1R,felodipine
S100B,felodipine
PDE7A,felodipine
AURKB,felodipine
CDC25A,felodipine
KCNK1,felodipine
CA14,felodipine
ICAM1,felodipine
GPR55,felodipine
OPRM1,felodipine
VEGFA,felodipine
ADH1C,felodipine
KCTD16,felodipine
CYP3A4,felodipine
AVPR1A,felodipine
MAPK8,felodipine
TNNC1,felodipine
GABRB2,felodipine
MMP2,felodipine
RET,felodipine
NAMPT,felodipine
CASP3,felodipine
KRAS,felodipine
BTK,felodipine
SLC29A1,felodipine
FFAR4,felodipine
PPARD,felodipine
BAX,felodipine
RGS4,felodipine
CDK7,felodipine
PPAT,felodipine
KCNJ1,felodipine
ATP5F1D,felodipine
PDPK1,felodipine
IGF1R,felodipine
MET,felodipine
GLRA3,felodipine
PIK3CG,felodipine
TBXAS1,felodipine
PLD1,felodipine
DHH,felodipine
AKT1,felodipine
CDK2,felodipine
PARP3,felodipine
PLK1,felodipine
ATM,felodipine
IMPDH1,felodipine
TUBB3,felodipine
BRAF,felodipine
HBB,felodipine
LYN,felodipine
ANXA1,felodipine
CCR1,felodipine
ALK,felodipine
HDAC3,felodipine
PTGIR,felodipine
RPL23A,felodipine
FLT3,felodipine
MME,felodipine
CTSG,felodipine
PAK4,felodipine
GPR119,felodipine
SCNN1G,felodipine
GJB4,felodipine
S1PR4,felodipine
IL1B,felodipine
F10,felodipine
ELANE,felodipine
RPL3,felodipine
ERBB2,felodipine
AKR1B1,felodipine
GUCY1B1,felodipine
ADRA2B,felodipine
HCK,felodipine
P3H1,felodipine
CA5A,felodipine
DCK,felodipine
TNF,felodipine
RNASE1,felodipine
PTGIS,felodipine
PRKCE,felodipine
FPR1,felodipine
FGF1,felodipine
CDK9,felodipine
KDR,felodipine
EDNRB,felodipine
ASIC1,felodipine
JAK1,felodipine
PLA2G1B,felodipine
BRD4,felodipine
TUBB,felodipine
AGER,felodipine
S1PR2,felodipine
PDE4D,felodipine
CHEK2,felodipine
PAK1,felodipine
HDAC6,felodipine
DYRK1B,felodipine
USP1,felodipine
CYP1A2,felodipine
CACNG1,felodipine
HTR2C,felodipine
DNMT3A,felodipine
PORCN,felodipine
GAA,felodipine
PRKCB,felodipine
PTK2B,felodipine
CLK1,felodipine
CACNA2D3,felodipine
HSD11B1,felodipine
HTR3A,felodipine
ADA,felodipine
PDE3A,felodipine
NTRK1,felodipine
LCK,felodipine
KCNH7,felodipine
SIRT2,felodipine
P2RY12,felodipine
HIF1A,paliperidone
CATSPER4,paliperidone
DDR2,paliperidone
OPRL1,paliperidone
SLC7A11,paliperidone
FFAR2,paliperidone
KCNMA1,paliperidone
HRH4,paliperidone
GHSR,paliperidone
ALDH2,paliperidone
COMT,paliperidone
PTPN2,paliperidone
KCNQ2,paliperidone
ITGB2,paliperidone
S1PR1,paliperidone
FOXM1,paliperidone
MAPK14,paliperidone
SLCO2B1,paliperidone
KCNN4,paliperidone
GRIN2A,paliperidone
CACNB4,paliperidone
HSP90AB1,paliperidone
CSK,paliperidone
AKR1C1,paliperidone
CHRM2,paliperidone
TGFBR1,paliperidone
TGM2,paliperidone
CDK4,paliperidone
LPAR1,paliperidone
CHRM3,paliperidone
UGT1A9,paliperidone
HPGDS,paliperidone
ADORA2A,paliperidone
CCND1,paliperidone
KCNN1,paliperidone
ABL1,paliperidone
SSTR2,paliperidone
HSP90AA1,paliperidone
TUBB4B,paliperidone
EZH2,paliperidone
PNLIP,paliperidone
CYP2A6,paliperidone
CSF1R,paliperidone
S100B,paliperidone
PDE7A,paliperidone
AURKB,paliperidone
CDC25A,paliperidone
KCNK1,paliperidone
CA14,paliperidone
ICAM1,paliperidone
GPR55,paliperidone
OPRM1,paliperidone
VEGFA,paliperidone
ADH1C,paliperidone
KCTD16,paliperidone
CYP3A4,paliperidone
AVPR1A,paliperidone
MAPK8,paliperidone
TNNC1,paliperidone
GABRB2,paliperidone
MMP2,paliperidone
RET,paliperidone
NAMPT,paliperidone
CASP3,paliperidone
KRAS,paliperidone
BTK,paliperidone
SLC29A1,paliperidone
FFAR4,paliperidone
PPARD,paliperidone
BAX,paliperidone
RGS4,paliperidone
CDK7,paliperidone
PPAT,paliperidone
KCNJ1,paliperidone
ATP5F1D,paliperidone
PDPK1,paliperidone
IGF1R,paliperidone
MET,paliperidone
GLRA3,paliperidone
PIK3CG,paliperidone
TBXAS1,paliperidone
PLD1,paliperidone
DHH,paliperidone
AKT1,paliperidone
CDK2,paliperidone
PARP3,paliperidone
PLK1,paliperidone
ATM,paliperidone
IMPDH1,paliperidone
TUBB3,paliperidone
BRAF,paliperidone
HBB,paliperidone
LYN,paliperidone
ANXA1,paliperidone
CCR1,paliperidone
ALK,paliperidone
HDAC3,paliperidone
PTGIR,paliperidone
RPL23A,paliperidone
FLT3,paliperidone
MME,paliperidone
CTSG,paliperidone
PAK4,paliperidone
GPR119,paliperidone
SCNN1G,paliperidone
GJB4,paliperidone
S1PR4,paliperidone
IL1B,paliperidone
F10,paliperidone
ELANE,paliperidone
RPL3,paliperidone
ERBB2,paliperidone
AKR1B1,paliperidone
GUCY1B1,paliperidone
ADRA2B,paliperidone
HCK,paliperidone
P3H1,paliperidone
CA5A,paliperidone
DCK,paliperidone
TNF,paliperidone
RNASE1,paliperidone
PTGIS,paliperidone
PRKCE,paliperidone
FPR1,paliperidone
FGF1,paliperidone
CDK9,paliperidone
KDR,paliperidone
EDNRB,paliperidone
ASIC1,paliperidone
JAK1,paliperidone
PLA2G1B,paliperidone
BRD4,paliperidone
TUBB,paliperidone
AGER,paliperidone
S1PR2,paliperidone
PDE4D,paliperidone
CHEK2,paliperidone
PAK1,paliperidone
HDAC6,paliperidone
DYRK1B,paliperidone
USP1,paliperidone
CYP1A2,paliperidone
CACNG1,paliperidone
HTR2C,paliperidone
DNMT3A,paliperidone
PORCN,paliperidone
GAA,paliperidone
PRKCB,paliperidone
PTK2B,paliperidone
CLK1,paliperidone
CACNA2D3,paliperidone
HSD11B1,paliperidone
HTR3A,paliperidone
ADA,paliperidone
PDE3A,paliperidone
NTRK1,paliperidone
LCK,paliperidone
KCNH7,paliperidone
SIRT2,paliperidone
P2RY12,paliperidone
HIF1A,TC-S-7004
CATSPER4,TC-S-7004
DDR2,TC-S-7004
OPRL1,TC-S-7004
SLC7A11,TC-S-7004
FFAR2,TC-S-7004
KCNMA1,TC-S-7004
HRH4,TC-S-7004
GHSR,TC-S-7004
ALDH2,TC-S-7004
COMT,TC-S-7004
PTPN2,TC-S-7004
KCNQ2,TC-S-7004
ITGB2,TC-S-7004
S1PR1,TC-S-7004
FOXM1,TC-S-7004
MAPK14,TC-S-7004
SLCO2B1,TC-S-7004
KCNN4,TC-S-7004
GRIN2A,TC-S-7004
CACNB4,TC-S-7004
HSP90AB1,TC-S-7004
CSK,TC-S-7004
AKR1C1,TC-S-7004
CHRM2,TC-S-7004
TGFBR1,TC-S-7004
TGM2,TC-S-7004
CDK4,TC-S-7004
LPAR1,TC-S-7004
CHRM3,TC-S-7004
UGT1A9,TC-S-7004
HPGDS,TC-S-7004
ADORA2A,TC-S-7004
CCND1,TC-S-7004
KCNN1,TC-S-7004
ABL1,TC-S-7004
SSTR2,TC-S-7004
HSP90AA1,TC-S-7004
TUBB4B,TC-S-7004
EZH2,TC-S-7004
PNLIP,TC-S-7004
CYP2A6,TC-S-7004
CSF1R,TC-S-7004
S100B,TC-S-7004
PDE7A,TC-S-7004
AURKB,TC-S-7004
CDC25A,TC-S-7004
KCNK1,TC-S-7004
CA14,TC-S-7004
ICAM1,TC-S-7004
GPR55,TC-S-7004
OPRM1,TC-S-7004
VEGFA,TC-S-7004
ADH1C,TC-S-7004
KCTD16,TC-S-7004
CYP3A4,TC-S-7004
AVPR1A,TC-S-7004
MAPK8,TC-S-7004
TNNC1,TC-S-7004
GABRB2,TC-S-7004
MMP2,TC-S-7004
RET,TC-S-7004
NAMPT,TC-S-7004
CASP3,TC-S-7004
KRAS,TC-S-7004
BTK,TC-S-7004
SLC29A1,TC-S-7004
FFAR4,TC-S-7004
PPARD,TC-S-7004
BAX,TC-S-7004
RGS4,TC-S-7004
CDK7,TC-S-7004
PPAT,TC-S-7004
KCNJ1,TC-S-7004
ATP5F1D,TC-S-7004
PDPK1,TC-S-7004
IGF1R,TC-S-7004
MET,TC-S-7004
GLRA3,TC-S-7004
PIK3CG,TC-S-7004
TBXAS1,TC-S-7004
PLD1,TC-S-7004
DHH,TC-S-7004
AKT1,TC-S-7004
CDK2,TC-S-7004
PARP3,TC-S-7004
PLK1,TC-S-7004
ATM,TC-S-7004
IMPDH1,TC-S-7004
TUBB3,TC-S-7004
BRAF,TC-S-7004
