gene,compound
SSTR2,purvalanol-a
HSP90AA1,purvalanol-a
TUBB4B,purvalanol-a
EZH2,purvalanol-a
PNLIP,purvalanol-a
CYP2A6,purvalanol-a
CSF1R,purvalanol-a
S100B,purvalanol-a
PDE7A,purvalanol-a
AURKB,purvalanol-a
CDC25A,purvalanol-a
KCNK1,purvalanol-a
CA14,purvalanol-a
ICAM1,purvalanol-a
GPR55,purvalanol-a
OPRM1,purvalanol-a
VEGFA,purvalanol-a
ADH1C,purvalanol-a
KCTD16,purvalanol-a
CYP3A4,purvalanol-a
AVPR1A,purvalanol-a
MAPK8,purvalanol-a
TNNC1,purvalanol-a
GABRB2,purvalanol-a
MMP2,purvalanol-a
RET,purvalanol-a
NAMPT,purvalanol-a
CASP3,purvalanol-a
KRAS,purvalanol-a
BTK,purvalanol-a
SLC29A1,purvalanol-a
FFAR4,purvalanol-a
PPARD,purvalanol-a
BAX,purvalanol-a
RGS4,purvalanol-a
CDK7,purvalanol-a
PPAT,purvalanol-a
KCNJ1,purvalanol-a
ATP5F1D,purvalanol-a
PDPK1,purvalanol-a
IGF1R,purvalanol-a
MET,purvalanol-a
GLRA3,purvalanol-a
PIK3CG,purvalanol-a
TBXAS1,purvalanol-a
PLD1,purvalanol-a
DHH,purvalanol-a
AKT1,purvalanol-a
CDK2,purvalanol-a
PARP3,purvalanol-a
PLK1,purvalanol-a
ATM,purvalanol-a
IMPDH1,purvalanol-a
TUBB3,purvalanol-a
BRAF,purvalanol-a
HBB,purvalanol-a
LYN,purvalanol-a
ANXA1,purvalanol-a
CCR1,purvalanol-a
ALK,purvalanol-a
HDAC3,purvalanol-a
PTGIR,purvalanol-a
RPL23A,purvalanol-a
FLT3,purvalanol-a
MME,purvalanol-a
CTSG,purvalanol-a
PAK4,purvalanol-a
GPR119,purvalanol-a
SCNN1G,purvalanol-a
GJB4,purvalanol-a
S1PR4,purvalanol-a
IL1B,purvalanol-a
F10,purvalanol-a
ELANE,purvalanol-a
RPL3,purvalanol-a
ERBB2,purvalanol-a
AKR1B1,purvalanol-a
GUCY1B1,purvalanol-a
ADRA2B,purvalanol-a
HCK,purvalanol-a
P3H1,purvalanol-a
CA5A,purvalanol-a
DCK,purvalanol-a
TNF,purvalanol-a
RNASE1,purvalanol-a
PTGIS,purvalanol-a
PRKCE,purvalanol-a
FPR1,purvalanol-a
FGF1,purvalanol-a
CDK9,purvalanol-a
KDR,purvalanol-a
EDNRB,purvalanol-a
ASIC1,purvalanol-a
JAK1,purvalanol-a
PLA2G1B,purvalanol-a
BRD4,purvalanol-a
TUBB,purvalanol-a
AGER,purvalanol-a
S1PR2,purvalanol-a
PDE4D,purvalanol-a
CHEK2,purvalanol-a
PAK1,purvalanol-a
HDAC6,purvalanol-a
DYRK1B,purvalanol-a
USP1,purvalanol-a
CYP1A2,purvalanol-a
CACNG1,purvalanol-a
HTR2C,purvalanol-a
DNMT3A,purvalanol-a
PORCN,purvalanol-a
GAA,purvalanol-a
PRKCB,purvalanol-a
PTK2B,purvalanol-a
CLK1,purvalanol-a
CACNA2D3,purvalanol-a
HSD11B1,purvalanol-a
HTR3A,purvalanol-a
ADA,purvalanol-a
PDE3A,purvalanol-a
NTRK1,purvalanol-a
LCK,purvalanol-a
KCNH7,purvalanol-a
SIRT2,purvalanol-a
P2RY12,purvalanol-a
HIF1A,ibudilast
CATSPER4,ibudilast
DDR2,ibudilast
OPRL1,ibudilast
SLC7A11,ibudilast
FFAR2,ibudilast
KCNMA1,ibudilast
HRH4,ibudilast
GHSR,ibudilast
ALDH2,ibudilast
COMT,ibudilast
PTPN2,ibudilast
KCNQ2,ibudilast
ITGB2,ibudilast
S1PR1,ibudilast
FOXM1,ibudilast
MAPK14,ibudilast
SLCO2B1,ibudilast
KCNN4,ibudilast
GRIN2A,ibudilast
CACNB4,ibudilast
HSP90AB1,ibudilast
CSK,ibudilast
AKR1C1,ibudilast
CHRM2,ibudilast
TGFBR1,ibudilast
TGM2,ibudilast
CDK4,ibudilast
LPAR1,ibudilast
CHRM3,ibudilast
UGT1A9,ibudilast
HPGDS,ibudilast
ADORA2A,ibudilast
CCND1,ibudilast
KCNN1,ibudilast
ABL1,ibudilast
SSTR2,ibudilast
HSP90AA1,ibudilast
TUBB4B,ibudilast
EZH2,ibudilast
PNLIP,ibudilast
CYP2A6,ibudilast
CSF1R,ibudilast
S100B,ibudilast
PDE7A,ibudilast
AURKB,ibudilast
CDC25A,ibudilast
KCNK1,ibudilast
CA14,ibudilast
ICAM1,ibudilast
GPR55,ibudilast
OPRM1,ibudilast
VEGFA,ibudilast
ADH1C,ibudilast
KCTD16,ibudilast
CYP3A4,ibudilast
AVPR1A,ibudilast
MAPK8,ibudilast
TNNC1,ibudilast
GABRB2,ibudilast
MMP2,ibudilast
RET,ibudilast
NAMPT,ibudilast
CASP3,ibudilast
KRAS,ibudilast
BTK,ibudilast
SLC29A1,ibudilast
FFAR4,ibudilast
PPARD,ibudilast
BAX,ibudilast
RGS4,ibudilast
CDK7,ibudilast
PPAT,ibudilast
KCNJ1,ibudilast
ATP5F1D,ibudilast
PDPK1,ibudilast
IGF1R,ibudilast
MET,ibudilast
GLRA3,ibudilast
PIK3CG,ibudilast
TBXAS1,ibudilast
PLD1,ibudilast
DHH,ibudilast
AKT1,ibudilast
CDK2,ibudilast
PARP3,ibudilast
PLK1,ibudilast
ATM,ibudilast
IMPDH1,ibudilast
TUBB3,ibudilast
BRAF,ibudilast
HBB,ibudilast
LYN,ibudilast
ANXA1,ibudilast
CCR1,ibudilast
ALK,ibudilast
HDAC3,ibudilast
PTGIR,ibudilast
RPL23A,ibudilast
FLT3,ibudilast
MME,ibudilast
CTSG,ibudilast
PAK4,ibudilast
GPR119,ibudilast
SCNN1G,ibudilast
GJB4,ibudilast
S1PR4,ibudilast
IL1B,ibudilast
F10,ibudilast
ELANE,ibudilast
RPL3,ibudilast
ERBB2,ibudilast
AKR1B1,ibudilast
GUCY1B1,ibudilast
ADRA2B,ibudilast
HCK,ibudilast
P3H1,ibudilast
CA5A,ibudilast
DCK,ibudilast
TNF,ibudilast
RNASE1,ibudilast
PTGIS,ibudilast
PRKCE,ibudilast
FPR1,ibudilast
FGF1,ibudilast
CDK9,ibudilast
KDR,ibudilast
EDNRB,ibudilast
ASIC1,ibudilast
JAK1,ibudilast
PLA2G1B,ibudilast
BRD4,ibudilast
TUBB,ibudilast
AGER,ibudilast
S1PR2,ibudilast
PDE4D,ibudilast
CHEK2,ibudilast
PAK1,ibudilast
HDAC6,ibudilast
DYRK1B,ibudilast
USP1,ibudilast
CYP1A2,ibudilast
CACNG1,ibudilast
HTR2C,ibudilast
DNMT3A,ibudilast
PORCN,ibudilast
GAA,ibudilast
PRKCB,ibudilast
PTK2B,ibudilast
CLK1,ibudilast
CACNA2D3,ibudilast
HSD11B1,ibudilast
HTR3A,ibudilast
ADA,ibudilast
PDE3A,ibudilast
NTRK1,ibudilast
LCK,ibudilast
KCNH7,ibudilast
SIRT2,ibudilast
P2RY12,ibudilast
HIF1A,briciclib
CATSPER4,briciclib
DDR2,briciclib
OPRL1,briciclib
SLC7A11,briciclib
FFAR2,briciclib
KCNMA1,briciclib
HRH4,briciclib
GHSR,briciclib
ALDH2,briciclib
COMT,briciclib
PTPN2,briciclib
KCNQ2,briciclib
ITGB2,briciclib
S1PR1,briciclib
FOXM1,briciclib
MAPK14,briciclib
SLCO2B1,briciclib
KCNN4,briciclib
GRIN2A,briciclib
CACNB4,briciclib
HSP90AB1,briciclib
CSK,briciclib
AKR1C1,briciclib
CHRM2,briciclib
TGFBR1,briciclib
TGM2,briciclib
CDK4,briciclib
LPAR1,briciclib
CHRM3,briciclib
UGT1A9,briciclib
HPGDS,briciclib
ADORA2A,briciclib
CCND1,briciclib
KCNN1,briciclib
ABL1,briciclib
SSTR2,briciclib
HSP90AA1,briciclib
TUBB4B,briciclib
EZH2,briciclib
PNLIP,briciclib
CYP2A6,briciclib
CSF1R,briciclib
S100B,briciclib
PDE7A,briciclib
AURKB,briciclib
CDC25A,briciclib
KCNK1,briciclib
CA14,briciclib
ICAM1,briciclib
GPR55,briciclib
OPRM1,briciclib
VEGFA,briciclib
ADH1C,briciclib
KCTD16,briciclib
CYP3A4,briciclib
AVPR1A,briciclib
MAPK8,briciclib
TNNC1,briciclib
GABRB2,briciclib
MMP2,briciclib
RET,briciclib
NAMPT,briciclib
CASP3,briciclib
KRAS,briciclib
BTK,briciclib
SLC29A1,briciclib
FFAR4,briciclib
PPARD,briciclib
BAX,briciclib
RGS4,briciclib
CDK7,briciclib
PPAT,briciclib
KCNJ1,briciclib
ATP5F1D,briciclib
PDPK1,briciclib
IGF1R,briciclib
MET,briciclib
GLRA3,briciclib
PIK3CG,briciclib
TBXAS1,briciclib
PLD1,briciclib
DHH,briciclib
AKT1,briciclib
CDK2,briciclib
PARP3,briciclib
PLK1,briciclib
ATM,briciclib
IMPDH1,briciclib
TUBB3,briciclib
BRAF,briciclib
HBB,briciclib
LYN,briciclib
ANXA1,briciclib
CCR1,briciclib
ALK,briciclib
HDAC3,briciclib
PTGIR,briciclib
RPL23A,briciclib
FLT3,briciclib
MME,briciclib
CTSG,briciclib
PAK4,briciclib
GPR119,briciclib
SCNN1G,briciclib
GJB4,briciclib
S1PR4,briciclib
IL1B,briciclib
F10,briciclib
ELANE,briciclib
RPL3,briciclib
ERBB2,briciclib
AKR1B1,briciclib
GUCY1B1,briciclib
ADRA2B,briciclib
HCK,briciclib
P3H1,briciclib
CA5A,briciclib
DCK,briciclib
TNF,briciclib
RNASE1,briciclib
PTGIS,briciclib
PRKCE,briciclib
FPR1,briciclib
FGF1,briciclib
CDK9,briciclib
KDR,briciclib
EDNRB,briciclib
ASIC1,briciclib
JAK1,briciclib
PLA2G1B,briciclib
BRD4,briciclib
TUBB,briciclib
AGER,briciclib
S1PR2,briciclib
PDE4D,briciclib
CHEK2,briciclib
PAK1,briciclib
HDAC6,briciclib
DYRK1B,briciclib
USP1,briciclib
CYP1A2,briciclib
CACNG1,briciclib
HTR2C,briciclib
DNMT3A,briciclib
PORCN,briciclib
GAA,briciclib
PRKCB,briciclib
PTK2B,briciclib
CLK1,briciclib
CACNA2D3,briciclib
HSD11B1,briciclib
HTR3A,briciclib
ADA,briciclib
PDE3A,briciclib
NTRK1,briciclib
LCK,briciclib
KCNH7,briciclib
SIRT2,briciclib
P2RY12,briciclib
HIF1A,azacitidine
CATSPER4,azacitidine
DDR2,azacitidine
OPRL1,azacitidine
SLC7A11,azacitidine
FFAR2,azacitidine
KCNMA1,azacitidine
HRH4,azacitidine
GHSR,azacitidine
ALDH2,azacitidine
COMT,azacitidine
PTPN2,azacitidine
KCNQ2,azacitidine
ITGB2,azacitidine
S1PR1,azacitidine
FOXM1,azacitidine
MAPK14,azacitidine
SLCO2B1,azacitidine
KCNN4,azacitidine
GRIN2A,azacitidine
CACNB4,azacitidine
HSP90AB1,azacitidine
CSK,azacitidine
AKR1C1,azacitidine
CHRM2,azacitidine
TGFBR1,azacitidine
TGM2,azacitidine
CDK4,azacitidine
LPAR1,azacitidine
CHRM3,azacitidine
UGT1A9,azacitidine
HPGDS,azacitidine
ADORA2A,azacitidine
CCND1,azacitidine
KCNN1,azacitidine
ABL1,azacitidine
SSTR2,azacitidine
HSP90AA1,azacitidine
TUBB4B,azacitidine
EZH2,azacitidine
PNLIP,azacitidine
CYP2A6,azacitidine
CSF1R,azacitidine
S100B,azacitidine
PDE7A,azacitidine
AURKB,azacitidine
CDC25A,azacitidine
KCNK1,azacitidine
CA14,azacitidine
ICAM1,azacitidine
GPR55,azacitidine
OPRM1,azacitidine
VEGFA,azacitidine
ADH1C,azacitidine
KCTD16,azacitidine
CYP3A4,azacitidine
AVPR1A,azacitidine
MAPK8,azacitidine
TNNC1,azacitidine
GABRB2,azacitidine
MMP2,azacitidine
RET,azacitidine
NAMPT,azacitidine
CASP3,azacitidine
KRAS,azacitidine
BTK,azacitidine
SLC29A1,azacitidine
FFAR4,azacitidine
PPARD,azacitidine
BAX,azacitidine
RGS4,azacitidine
CDK7,azacitidine
PPAT,azacitidine
KCNJ1,azacitidine
ATP5F1D,azacitidine
PDPK1,azacitidine
IGF1R,azacitidine
MET,azacitidine
GLRA3,azacitidine
PIK3CG,azacitidine
TBXAS1,azacitidine
PLD1,azacitidine
DHH,azacitidine
AKT1,azacitidine
CDK2,azacitidine
PARP3,azacitidine
PLK1,azacitidine
ATM,azacitidine
IMPDH1,azacitidine
TUBB3,azacitidine
BRAF,azacitidine
HBB,azacitidine
LYN,azacitidine
ANXA1,azacitidine
CCR1,azacitidine
ALK,azacitidine
HDAC3,azacitidine
PTGIR,azacitidine
RPL23A,azacitidine
FLT3,azacitidine
MME,azacitidine
CTSG,azacitidine
PAK4,azacitidine
GPR119,azacitidine
SCNN1G,azacitidine
GJB4,azacitidine
S1PR4,azacitidine
IL1B,azacitidine
F10,azacitidine
ELANE,azacitidine
RPL3,azacitidine
ERBB2,azacitidine
AKR1B1,azacitidine
GUCY1B1,azacitidine
ADRA2B,azacitidine
HCK,azacitidine
P3H1,azacitidine
CA5A,azacitidine
DCK,azacitidine
TNF,azacitidine
RNASE1,azacitidine
PTGIS,azacitidine
PRKCE,azacitidine
FPR1,azacitidine
FGF1,azacitidine
CDK9,azacitidine
KDR,azacitidine
EDNRB,azacitidine
ASIC1,azacitidine
JAK1,azacitidine
PLA2G1B,azacitidine
BRD4,azacitidine
TUBB,azacitidine
AGER,azacitidine
S1PR2,azacitidine
PDE4D,azacitidine
CHEK2,azacitidine
PAK1,azacitidine
HDAC6,azacitidine
DYRK1B,azacitidine
USP1,azacitidine
CYP1A2,azacitidine
CACNG1,azacitidine
HTR2C,azacitidine
DNMT3A,azacitidine
PORCN,azacitidine
GAA,azacitidine
PRKCB,azacitidine
PTK2B,azacitidine
CLK1,azacitidine
CACNA2D3,azacitidine
HSD11B1,azacitidine
HTR3A,azacitidine
ADA,azacitidine
PDE3A,azacitidine
NTRK1,azacitidine
LCK,azacitidine
KCNH7,azacitidine
SIRT2,azacitidine
P2RY12,azacitidine
HIF1A,N6-cyclopentyladenosine
CATSPER4,N6-cyclopentyladenosine
DDR2,N6-cyclopentyladenosine
OPRL1,N6-cyclopentyladenosine
SLC7A11,N6-cyclopentyladenosine
FFAR2,N6-cyclopentyladenosine
KCNMA1,N6-cyclopentyladenosine
HRH4,N6-cyclopentyladenosine
GHSR,N6-cyclopentyladenosine
ALDH2,N6-cyclopentyladenosine
COMT,N6-cyclopentyladenosine
PTPN2,N6-cyclopentyladenosine
KCNQ2,N6-cyclopentyladenosine
ITGB2,N6-cyclopentyladenosine
S1PR1,N6-cyclopentyladenosine
FOXM1,N6-cyclopentyladenosine
MAPK14,N6-cyclopentyladenosine
SLCO2B1,N6-cyclopentyladenosine
KCNN4,N6-cyclopentyladenosine
GRIN2A,N6-cyclopentyladenosine
CACNB4,N6-cyclopentyladenosine
HSP90AB1,N6-cyclopentyladenosine
CSK,N6-cyclopentyladenosine
AKR1C1,N6-cyclopentyladenosine
CHRM2,N6-cyclopentyladenosine
TGFBR1,N6-cyclopentyladenosine
TGM2,N6-cyclopentyladenosine
CDK4,N6-cyclopentyladenosine
LPAR1,N6-cyclopentyladenosine
CHRM3,N6-cyclopentyladenosine
UGT1A9,N6-cyclopentyladenosine
HPGDS,N6-cyclopentyladenosine
ADORA2A,N6-cyclopentyladenosine
CCND1,N6-cyclopentyladenosine
KCNN1,N6-cyclopentyladenosine
ABL1,N6-cyclopentyladenosine
SSTR2,N6-cyclopentyladenosine
HSP90AA1,N6-cyclopentyladenosine
TUBB4B,N6-cyclopentyladenosine
EZH2,N6-cyclopentyladenosine
PNLIP,N6-cyclopentyladenosine
CYP2A6,N6-cyclopentyladenosine
CSF1R,N6-cyclopentyladenosine
S100B,N6-cyclopentyladenosine
PDE7A,N6-cyclopentyladenosine
AURKB,N6-cyclopentyladenosine
CDC25A,N6-cyclopentyladenosine
KCNK1,N6-cyclopentyladenosine
CA14,N6-cyclopentyladenosine
ICAM1,N6-cyclopentyladenosine
GPR55,N6-cyclopentyladenosine
OPRM1,N6-cyclopentyladenosine
VEGFA,N6-cyclopentyladenosine
ADH1C,N6-cyclopentyladenosine
KCTD16,N6-cyclopentyladenosine
CYP3A4,N6-cyclopentyladenosine
AVPR1A,N6-cyclopentyladenosine
MAPK8,N6-cyclopentyladenosine
TNNC1,N6-cyclopentyladenosine
GABRB2,N6-cyclopentyladenosine
MMP2,N6-cyclopentyladenosine
RET,N6-cyclopentyladenosine
NAMPT,N6-cyclopentyladenosine
CASP3,N6-cyclopentyladenosine
KRAS,N6-cyclopentyladenosine
BTK,N6-cyclopentyladenosine
SLC29A1,N6-cyclopentyladenosine
FFAR4,N6-cyclopentyladenosine
PPARD,N6-cyclopentyladenosine
BAX,N6-cyclopentyladenosine
RGS4,N6-cyclopentyladenosine
CDK7,N6-cyclopentyladenosine
PPAT,N6-cyclopentyladenosine
KCNJ1,N6-cyclopentyladenosine
ATP5F1D,N6-cyclopentyladenosine
PDPK1,N6-cyclopentyladenosine
IGF1R,N6-cyclopentyladenosine
MET,N6-cyclopentyladenosine
GLRA3,N6-cyclopentyladenosine
PIK3CG,N6-cyclopentyladenosine
TBXAS1,N6-cyclopentyladenosine
PLD1,N6-cyclopentyladenosine
DHH,N6-cyclopentyladenosine
AKT1,N6-cyclopentyladenosine
CDK2,N6-cyclopentyladenosine
PARP3,N6-cyclopentyladenosine
PLK1,N6-cyclopentyladenosine
ATM,N6-cyclopentyladenosine
IMPDH1,N6-cyclopentyladenosine
TUBB3,N6-cyclopentyladenosine
BRAF,N6-cyclopentyladenosine
HBB,N6-cyclopentyladenosine
LYN,N6-cyclopentyladenosine
ANXA1,N6-cyclopentyladenosine
CCR1,N6-cyclopentyladenosine
ALK,N6-cyclopentyladenosine
HDAC3,N6-cyclopentyladenosine
PTGIR,N6-cyclopentyladenosine
RPL23A,N6-cyclopentyladenosine
FLT3,N6-cyclopentyladenosine
MME,N6-cyclopentyladenosine
CTSG,N6-cyclopentyladenosine
PAK4,N6-cyclopentyladenosine
GPR119,N6-cyclopentyladenosine
SCNN1G,N6-cyclopentyladenosine
GJB4,N6-cyclopentyladenosine
S1PR4,N6-cyclopentyladenosine
IL1B,N6-cyclopentyladenosine
F10,N6-cyclopentyladenosine
ELANE,N6-cyclopentyladenosine
RPL3,N6-cyclopentyladenosine
ERBB2,N6-cyclopentyladenosine
AKR1B1,N6-cyclopentyladenosine
GUCY1B1,N6-cyclopentyladenosine
ADRA2B,N6-cyclopentyladenosine
HCK,N6-cyclopentyladenosine
P3H1,N6-cyclopentyladenosine
CA5A,N6-cyclopentyladenosine
DCK,N6-cyclopentyladenosine
TNF,N6-cyclopentyladenosine
RNASE1,N6-cyclopentyladenosine
PTGIS,N6-cyclopentyladenosine
PRKCE,N6-cyclopentyladenosine
FPR1,N6-cyclopentyladenosine
FGF1,N6-cyclopentyladenosine
CDK9,N6-cyclopentyladenosine
KDR,N6-cyclopentyladenosine
EDNRB,N6-cyclopentyladenosine
ASIC1,N6-cyclopentyladenosine
JAK1,N6-cyclopentyladenosine
PLA2G1B,N6-cyclopentyladenosine
BRD4,N6-cyclopentyladenosine
TUBB,N6-cyclopentyladenosine
AGER,N6-cyclopentyladenosine
S1PR2,N6-cyclopentyladenosine
PDE4D,N6-cyclopentyladenosine
CHEK2,N6-cyclopentyladenosine
PAK1,N6-cyclopentyladenosine
HDAC6,N6-cyclopentyladenosine
DYRK1B,N6-cyclopentyladenosine
USP1,N6-cyclopentyladenosine
CYP1A2,N6-cyclopentyladenosine
CACNG1,N6-cyclopentyladenosine
HTR2C,N6-cyclopentyladenosine
DNMT3A,N6-cyclopentyladenosine
PORCN,N6-cyclopentyladenosine
GAA,N6-cyclopentyladenosine
PRKCB,N6-cyclopentyladenosine
PTK2B,N6-cyclopentyladenosine
CLK1,N6-cyclopentyladenosine
CACNA2D3,N6-cyclopentyladenosine
HSD11B1,N6-cyclopentyladenosine
HTR3A,N6-cyclopentyladenosine
ADA,N6-cyclopentyladenosine
PDE3A,N6-cyclopentyladenosine
NTRK1,N6-cyclopentyladenosine
LCK,N6-cyclopentyladenosine
KCNH7,N6-cyclopentyladenosine
SIRT2,N6-cyclopentyladenosine
P2RY12,N6-cyclopentyladenosine
HIF1A,filgotinib
CATSPER4,filgotinib
DDR2,filgotinib
OPRL1,filgotinib
SLC7A11,filgotinib
FFAR2,filgotinib
KCNMA1,filgotinib
HRH4,filgotinib
GHSR,filgotinib
ALDH2,filgotinib
COMT,filgotinib
PTPN2,filgotinib
KCNQ2,filgotinib
ITGB2,filgotinib
S1PR1,filgotinib
FOXM1,filgotinib
MAPK14,filgotinib
SLCO2B1,filgotinib
KCNN4,filgotinib
GRIN2A,filgotinib
CACNB4,filgotinib
HSP90AB1,filgotinib
CSK,filgotinib
AKR1C1,filgotinib
CHRM2,filgotinib
TGFBR1,filgotinib
TGM2,filgotinib
CDK4,filgotinib
LPAR1,filgotinib
CHRM3,filgotinib
UGT1A9,filgotinib
HPGDS,filgotinib
ADORA2A,filgotinib
CCND1,filgotinib
KCNN1,filgotinib
ABL1,filgotinib
SSTR2,filgotinib
HSP90AA1,filgotinib
TUBB4B,filgotinib
EZH2,filgotinib
PNLIP,filgotinib
CYP2A6,filgotinib
CSF1R,filgotinib
S100B,filgotinib
PDE7A,filgotinib
AURKB,filgotinib
CDC25A,filgotinib
KCNK1,filgotinib
CA14,filgotinib
ICAM1,filgotinib
GPR55,filgotinib
OPRM1,filgotinib
VEGFA,filgotinib
ADH1C,filgotinib
KCTD16,filgotinib
CYP3A4,filgotinib
AVPR1A,filgotinib
MAPK8,filgotinib
TNNC1,filgotinib
GABRB2,filgotinib
MMP2,filgotinib
RET,filgotinib
NAMPT,filgotinib
CASP3,filgotinib
KRAS,filgotinib
BTK,filgotinib
SLC29A1,filgotinib
FFAR4,filgotinib
PPARD,filgotinib
BAX,filgotinib
RGS4,filgotinib
CDK7,filgotinib
PPAT,filgotinib
KCNJ1,filgotinib
ATP5F1D,filgotinib
PDPK1,filgotinib
IGF1R,filgotinib
MET,filgotinib
GLRA3,filgotinib
PIK3CG,filgotinib
TBXAS1,filgotinib
PLD1,filgotinib
DHH,filgotinib
AKT1,filgotinib
CDK2,filgotinib
PARP3,filgotinib
PLK1,filgotinib
ATM,filgotinib
IMPDH1,filgotinib
TUBB3,filgotinib
BRAF,filgotinib
HBB,filgotinib
LYN,filgotinib
ANXA1,filgotinib
CCR1,filgotinib
ALK,filgotinib
HDAC3,filgotinib
PTGIR,filgotinib
RPL23A,filgotinib
FLT3,filgotinib
MME,filgotinib
CTSG,filgotinib
PAK4,filgotinib
GPR119,filgotinib
SCNN1G,filgotinib
GJB4,filgotinib
S1PR4,filgotinib
IL1B,filgotinib
F10,filgotinib
ELANE,filgotinib
RPL3,filgotinib
ERBB2,filgotinib
AKR1B1,filgotinib
GUCY1B1,filgotinib
ADRA2B,filgotinib
HCK,filgotinib
P3H1,filgotinib
CA5A,filgotinib
DCK,filgotinib
TNF,filgotinib
RNASE1,filgotinib
PTGIS,filgotinib
PRKCE,filgotinib
FPR1,filgotinib
FGF1,filgotinib
CDK9,filgotinib
KDR,filgotinib
EDNRB,filgotinib
ASIC1,filgotinib
JAK1,filgotinib
PLA2G1B,filgotinib
BRD4,filgotinib
TUBB,filgotinib
AGER,filgotinib
S1PR2,filgotinib
PDE4D,filgotinib
CHEK2,filgotinib
PAK1,filgotinib
HDAC6,filgotinib
DYRK1B,filgotinib
USP1,filgotinib
CYP1A2,filgotinib
CACNG1,filgotinib
HTR2C,filgotinib
DNMT3A,filgotinib
PORCN,filgotinib
GAA,filgotinib
PRKCB,filgotinib
PTK2B,filgotinib
CLK1,filgotinib
CACNA2D3,filgotinib
HSD11B1,filgotinib
HTR3A,filgotinib
ADA,filgotinib
PDE3A,filgotinib
NTRK1,filgotinib
LCK,filgotinib
KCNH7,filgotinib
SIRT2,filgotinib
P2RY12,filgotinib
HIF1A,guanidine
CATSPER4,guanidine
DDR2,guanidine
OPRL1,guanidine
SLC7A11,guanidine
FFAR2,guanidine
KCNMA1,guanidine
HRH4,guanidine
GHSR,guanidine
ALDH2,guanidine
COMT,guanidine
PTPN2,guanidine
KCNQ2,guanidine
ITGB2,guanidine
S1PR1,guanidine
FOXM1,guanidine
MAPK14,guanidine
SLCO2B1,guanidine
KCNN4,guanidine
GRIN2A,guanidine
CACNB4,guanidine
HSP90AB1,guanidine
CSK,guanidine
AKR1C1,guanidine
CHRM2,guanidine
TGFBR1,guanidine
TGM2,guanidine
CDK4,guanidine
LPAR1,guanidine
CHRM3,guanidine
UGT1A9,guanidine
HPGDS,guanidine
ADORA2A,guanidine
CCND1,guanidine
KCNN1,guanidine
ABL1,guanidine
SSTR2,guanidine
HSP90AA1,guanidine
TUBB4B,guanidine
EZH2,guanidine
PNLIP,guanidine
CYP2A6,guanidine
CSF1R,guanidine
S100B,guanidine
PDE7A,guanidine
AURKB,guanidine
CDC25A,guanidine
KCNK1,guanidine
CA14,guanidine
ICAM1,guanidine
GPR55,guanidine
OPRM1,guanidine
VEGFA,guanidine
ADH1C,guanidine
KCTD16,guanidine
CYP3A4,guanidine
AVPR1A,guanidine
MAPK8,guanidine
TNNC1,guanidine
GABRB2,guanidine
MMP2,guanidine
RET,guanidine
NAMPT,guanidine
CASP3,guanidine
KRAS,guanidine
BTK,guanidine
SLC29A1,guanidine
FFAR4,guanidine
PPARD,guanidine
BAX,guanidine
RGS4,guanidine
CDK7,guanidine
PPAT,guanidine
KCNJ1,guanidine
ATP5F1D,guanidine
PDPK1,guanidine
IGF1R,guanidine
MET,guanidine
GLRA3,guanidine
PIK3CG,guanidine
TBXAS1,guanidine
PLD1,guanidine
DHH,guanidine
AKT1,guanidine
CDK2,guanidine
PARP3,guanidine
PLK1,guanidine
ATM,guanidine
IMPDH1,guanidine
TUBB3,guanidine
BRAF,guanidine
HBB,guanidine
LYN,guanidine
ANXA1,guanidine
CCR1,guanidine
ALK,guanidine
HDAC3,guanidine
PTGIR,guanidine
RPL23A,guanidine
FLT3,guanidine
MME,guanidine
CTSG,guanidine
PAK4,guanidine
GPR119,guanidine
SCNN1G,guanidine
GJB4,guanidine
S1PR4,guanidine
IL1B,guanidine
F10,guanidine
ELANE,guanidine
RPL3,guanidine
ERBB2,guanidine
AKR1B1,guanidine
GUCY1B1,guanidine
ADRA2B,guanidine
HCK,guanidine
P3H1,guanidine
CA5A,guanidine
DCK,guanidine
TNF,guanidine
RNASE1,guanidine
PTGIS,guanidine
PRKCE,guanidine
FPR1,guanidine
FGF1,guanidine
CDK9,guanidine
KDR,guanidine
EDNRB,guanidine
ASIC1,guanidine
JAK1,guanidine
PLA2G1B,guanidine
BRD4,guanidine
TUBB,guanidine
AGER,guanidine
S1PR2,guanidine
PDE4D,guanidine
CHEK2,guanidine
PAK1,guanidine
HDAC6,guanidine
DYRK1B,guanidine
USP1,guanidine
CYP1A2,guanidine
CACNG1,guanidine
HTR2C,guanidine
DNMT3A,guanidine
PORCN,guanidine
GAA,guanidine
PRKCB,guanidine
PTK2B,guanidine
CLK1,guanidine
CACNA2D3,guanidine
HSD11B1,guanidine
HTR3A,guanidine
ADA,guanidine
PDE3A,guanidine
NTRK1,guanidine
LCK,guanidine
KCNH7,guanidine
SIRT2,guanidine
P2RY12,guanidine
HIF1A,coumarin
CATSPER4,coumarin
DDR2,coumarin
OPRL1,coumarin
SLC7A11,coumarin
FFAR2,coumarin
KCNMA1,coumarin
HRH4,coumarin
GHSR,coumarin
ALDH2,coumarin
COMT,coumarin
PTPN2,coumarin
KCNQ2,coumarin
ITGB2,coumarin
S1PR1,coumarin
