gene,compound
S100B,GSK2110183
PDE7A,GSK2110183
KCNK1,GSK2110183
ICAM1,GSK2110183
OPRM1,GSK2110183
ADH1C,GSK2110183
KCTD16,GSK2110183
CYP3A4,GSK2110183
AVPR1A,GSK2110183
MAPK8,GSK2110183
TNNC1,GSK2110183
GABRB2,GSK2110183
RET,GSK2110183
NAMPT,GSK2110183
CASP3,GSK2110183
KRAS,GSK2110183
SLC29A1,GSK2110183
FFAR4,GSK2110183
PPARD,GSK2110183
BAX,GSK2110183
RGS4,GSK2110183
CDK7,GSK2110183
ATP5F1D,GSK2110183
PDPK1,GSK2110183
MET,GSK2110183
GLRA3,GSK2110183
PIK3CG,GSK2110183
PLD1,GSK2110183
DHH,GSK2110183
PLK1,GSK2110183
IMPDH1,GSK2110183
TUBB3,GSK2110183
LYN,GSK2110183
HDAC3,GSK2110183
RPL23A,GSK2110183
FLT3,GSK2110183
MME,GSK2110183
CTSG,GSK2110183
PAK4,GSK2110183
GPR119,GSK2110183
GJB4,GSK2110183
S1PR4,GSK2110183
IL1B,GSK2110183
RPL3,GSK2110183
AKR1B1,GSK2110183
GUCY1B1,GSK2110183
ADRA2B,GSK2110183
HCK,GSK2110183
CA5A,GSK2110183
FPR1,GSK2110183
FGF1,GSK2110183
KDR,GSK2110183
EDNRB,GSK2110183
ASIC1,GSK2110183
JAK1,GSK2110183
PLA2G1B,GSK2110183
BRD4,GSK2110183
TUBB,GSK2110183
S1PR2,GSK2110183
CHEK2,GSK2110183
PAK1,GSK2110183
HDAC6,GSK2110183
DYRK1B,GSK2110183
CYP1A2,GSK2110183
CACNG1,GSK2110183
HTR2C,GSK2110183
PORCN,GSK2110183
PRKCB,GSK2110183
PTK2B,GSK2110183
CLK1,GSK2110183
CACNA2D3,GSK2110183
HTR3A,GSK2110183
PDE3A,GSK2110183
NTRK1,GSK2110183
LCK,GSK2110183
KCNH7,GSK2110183
P2RY12,GSK2110183
HIF1A,bufexamac
CATSPER4,bufexamac
DDR2,bufexamac
SLC7A11,bufexamac
KCNMA1,bufexamac
HRH4,bufexamac
GHSR,bufexamac
ALDH2,bufexamac
COMT,bufexamac
ITGB2,bufexamac
S1PR1,bufexamac
MAPK14,bufexamac
SLCO2B1,bufexamac
CACNB4,bufexamac
AKR1C1,bufexamac
TGFBR1,bufexamac
CDK4,bufexamac
UGT1A9,bufexamac
ADORA2A,bufexamac
SSTR2,bufexamac
EZH2,bufexamac
CYP2A6,bufexamac
CSF1R,bufexamac
S100B,bufexamac
AURKB,bufexamac
KCNK1,bufexamac
ICAM1,bufexamac
GPR55,bufexamac
OPRM1,bufexamac
ADH1C,bufexamac
KCTD16,bufexamac
CYP3A4,bufexamac
TNNC1,bufexamac
GABRB2,bufexamac
MMP2,bufexamac
NAMPT,bufexamac
CASP3,bufexamac
FFAR4,bufexamac
PPARD,bufexamac
BAX,bufexamac
RGS4,bufexamac
PPAT,bufexamac
KCNJ1,bufexamac
PDPK1,bufexamac
IGF1R,bufexamac
GLRA3,bufexamac
TBXAS1,bufexamac
PLD1,bufexamac
AKT1,bufexamac
PARP3,bufexamac
PLK1,bufexamac
ATM,bufexamac
IMPDH1,bufexamac
BRAF,bufexamac
HBB,bufexamac
LYN,bufexamac
ALK,bufexamac
HDAC3,bufexamac
PTGIR,bufexamac
MME,bufexamac
CTSG,bufexamac
GPR119,bufexamac
GJB4,bufexamac
S1PR4,bufexamac
IL1B,bufexamac
RPL3,bufexamac
ERBB2,bufexamac
GUCY1B1,bufexamac
HCK,bufexamac
RNASE1,bufexamac
PRKCE,bufexamac
FPR1,bufexamac
FGF1,bufexamac
CDK9,bufexamac
KDR,bufexamac
EDNRB,bufexamac
ASIC1,bufexamac
JAK1,bufexamac
PLA2G1B,bufexamac
TUBB,bufexamac
S1PR2,bufexamac
PDE4D,bufexamac
HDAC6,bufexamac
USP1,bufexamac
CACNG1,bufexamac
HTR2C,bufexamac
DNMT3A,bufexamac
PRKCB,bufexamac
CLK1,bufexamac
HTR3A,bufexamac
ADA,bufexamac
PDE3A,bufexamac
SIRT2,bufexamac
P2RY12,bufexamac
CATSPER4,anandamide
OPRL1,anandamide
FFAR2,anandamide
HRH4,anandamide
KCNQ2,anandamide
ITGB2,anandamide
FOXM1,anandamide
MAPK14,anandamide
GRIN2A,anandamide
HSP90AB1,anandamide
CSK,anandamide
CDK4,anandamide
LPAR1,anandamide
CHRM3,anandamide
KCNN1,anandamide
ABL1,anandamide
SSTR2,anandamide
TUBB4B,anandamide
PNLIP,anandamide
PDE7A,anandamide
CDC25A,anandamide
KCNK1,anandamide
VEGFA,anandamide
KCTD16,anandamide
NAMPT,anandamide
CASP3,anandamide
BTK,anandamide
SLC29A1,anandamide
FFAR4,anandamide
PPARD,anandamide
BAX,anandamide
PPAT,anandamide
KCNJ1,anandamide
PDPK1,anandamide
MET,anandamide
GLRA3,anandamide
PIK3CG,anandamide
TBXAS1,anandamide
DHH,anandamide
CDK2,anandamide
PLK1,anandamide
IMPDH1,anandamide
TUBB3,anandamide
BRAF,anandamide
HBB,anandamide
LYN,anandamide
ANXA1,anandamide
HDAC3,anandamide
PTGIR,anandamide
RPL23A,anandamide
FLT3,anandamide
GPR119,anandamide
SCNN1G,anandamide
S1PR4,anandamide
IL1B,anandamide
F10,anandamide
RPL3,anandamide
ERBB2,anandamide
AKR1B1,anandamide
ADRA2B,anandamide
HCK,anandamide
P3H1,anandamide
CA5A,anandamide
DCK,anandamide
TNF,anandamide
RNASE1,anandamide
PRKCE,anandamide
FGF1,anandamide
CDK9,anandamide
EDNRB,anandamide
PLA2G1B,anandamide
BRD4,anandamide
AGER,anandamide
PDE4D,anandamide
CHEK2,anandamide
PAK1,anandamide
DYRK1B,anandamide
USP1,anandamide
CYP1A2,anandamide
CACNG1,anandamide
GAA,anandamide
PRKCB,anandamide
CLK1,anandamide
CACNA2D3,anandamide
HSD11B1,anandamide
ADA,anandamide
LCK,anandamide
SIRT2,anandamide
HIF1A,thioguanine
CATSPER4,thioguanine
OPRL1,thioguanine
SLC7A11,thioguanine
FFAR2,thioguanine
KCNMA1,thioguanine
HRH4,thioguanine
GHSR,thioguanine
ALDH2,thioguanine
COMT,thioguanine
PTPN2,thioguanine
ITGB2,thioguanine
FOXM1,thioguanine
MAPK14,thioguanine
SLCO2B1,thioguanine
KCNN4,thioguanine
GRIN2A,thioguanine
CACNB4,thioguanine
HSP90AB1,thioguanine
CSK,thioguanine
AKR1C1,thioguanine
CHRM2,thioguanine
TGFBR1,thioguanine
TGM2,thioguanine
LPAR1,thioguanine
CHRM3,thioguanine
UGT1A9,thioguanine
ADORA2A,thioguanine
KCNN1,thioguanine
ABL1,thioguanine
SSTR2,thioguanine
TUBB4B,thioguanine
EZH2,thioguanine
S100B,thioguanine
AURKB,thioguanine
CDC25A,thioguanine
KCNK1,thioguanine
CA14,thioguanine
ICAM1,thioguanine
OPRM1,thioguanine
VEGFA,thioguanine
ADH1C,thioguanine
CYP3A4,thioguanine
TNNC1,thioguanine
MMP2,thioguanine
RET,thioguanine
CASP3,thioguanine
KRAS,thioguanine
PPARD,thioguanine
BAX,thioguanine
RGS4,thioguanine
KCNJ1,thioguanine
MET,thioguanine
GLRA3,thioguanine
PIK3CG,thioguanine
TBXAS1,thioguanine
AKT1,thioguanine
CDK2,thioguanine
PARP3,thioguanine
PLK1,thioguanine
IMPDH1,thioguanine
BRAF,thioguanine
HBB,thioguanine
ANXA1,thioguanine
CCR1,thioguanine
ALK,thioguanine
HDAC3,thioguanine
FLT3,thioguanine
MME,thioguanine
CTSG,thioguanine
SCNN1G,thioguanine
GJB4,thioguanine
S1PR4,thioguanine
F10,thioguanine
ELANE,thioguanine
AKR1B1,thioguanine
GUCY1B1,thioguanine
ADRA2B,thioguanine
HCK,thioguanine
CA5A,thioguanine
DCK,thioguanine
TNF,thioguanine
RNASE1,thioguanine
PTGIS,thioguanine
PRKCE,thioguanine
FGF1,thioguanine
CDK9,thioguanine
KDR,thioguanine
EDNRB,thioguanine
ASIC1,thioguanine
PLA2G1B,thioguanine
BRD4,thioguanine
TUBB,thioguanine
AGER,thioguanine
S1PR2,thioguanine
PDE4D,thioguanine
CHEK2,thioguanine
HDAC6,thioguanine
DYRK1B,thioguanine
USP1,thioguanine
CYP1A2,thioguanine
HTR2C,thioguanine
PRKCB,thioguanine
PTK2B,thioguanine
CACNA2D3,thioguanine
ADA,thioguanine
NTRK1,thioguanine
LCK,thioguanine
KCNH7,thioguanine
SIRT2,thioguanine
P2RY12,thioguanine
CATSPER4,IWP-L6
OPRL1,IWP-L6
GHSR,IWP-L6
ALDH2,IWP-L6
COMT,IWP-L6
KCNQ2,IWP-L6
S1PR1,IWP-L6
FOXM1,IWP-L6
MAPK14,IWP-L6
SLCO2B1,IWP-L6
GRIN2A,IWP-L6
CSK,IWP-L6
CHRM2,IWP-L6
TGFBR1,IWP-L6
CDK4,IWP-L6
LPAR1,IWP-L6
UGT1A9,IWP-L6
HPGDS,IWP-L6
ADORA2A,IWP-L6
CCND1,IWP-L6
ABL1,IWP-L6
EZH2,IWP-L6
PNLIP,IWP-L6
CYP2A6,IWP-L6
AURKB,IWP-L6
KCNK1,IWP-L6
CA14,IWP-L6
OPRM1,IWP-L6
ADH1C,IWP-L6
KCTD16,IWP-L6
CYP3A4,IWP-L6
MAPK8,IWP-L6
TNNC1,IWP-L6
GABRB2,IWP-L6
RET,IWP-L6
NAMPT,IWP-L6
SLC29A1,IWP-L6
FFAR4,IWP-L6
RGS4,IWP-L6
PPAT,IWP-L6
ATP5F1D,IWP-L6
GLRA3,IWP-L6
DHH,IWP-L6
AKT1,IWP-L6
CDK2,IWP-L6
ATM,IWP-L6
IMPDH1,IWP-L6
BRAF,IWP-L6
HBB,IWP-L6
LYN,IWP-L6
ALK,IWP-L6
HDAC3,IWP-L6
PTGIR,IWP-L6
CTSG,IWP-L6
PAK4,IWP-L6
SCNN1G,IWP-L6
GJB4,IWP-L6
S1PR4,IWP-L6
IL1B,IWP-L6
F10,IWP-L6
RPL3,IWP-L6
ERBB2,IWP-L6
GUCY1B1,IWP-L6
ADRA2B,IWP-L6
HCK,IWP-L6
CA5A,IWP-L6
DCK,IWP-L6
TNF,IWP-L6
RNASE1,IWP-L6
PTGIS,IWP-L6
PRKCE,IWP-L6
FPR1,IWP-L6
KDR,IWP-L6
EDNRB,IWP-L6
ASIC1,IWP-L6
BRD4,IWP-L6
TUBB,IWP-L6
AGER,IWP-L6
PDE4D,IWP-L6
CHEK2,IWP-L6
DYRK1B,IWP-L6
USP1,IWP-L6
CACNG1,IWP-L6
HTR2C,IWP-L6
GAA,IWP-L6
CLK1,IWP-L6
CACNA2D3,IWP-L6
HSD11B1,IWP-L6
NTRK1,IWP-L6
SIRT2,IWP-L6
P2RY12,IWP-L6
HIF1A,edoxaban
CATSPER4,edoxaban
DDR2,edoxaban
KCNMA1,edoxaban
HRH4,edoxaban
GHSR,edoxaban
ALDH2,edoxaban
ITGB2,edoxaban
S1PR1,edoxaban
MAPK14,edoxaban
SLCO2B1,edoxaban
KCNN4,edoxaban
GRIN2A,edoxaban
HSP90AB1,edoxaban
CSK,edoxaban
AKR1C1,edoxaban
TGFBR1,edoxaban
CDK4,edoxaban
LPAR1,edoxaban
UGT1A9,edoxaban
ADORA2A,edoxaban
KCNN1,edoxaban
SSTR2,edoxaban
TUBB4B,edoxaban
EZH2,edoxaban
CSF1R,edoxaban
S100B,edoxaban
CDC25A,edoxaban
KCNK1,edoxaban
GPR55,edoxaban
VEGFA,edoxaban
ADH1C,edoxaban
CYP3A4,edoxaban
AVPR1A,edoxaban
TNNC1,edoxaban
GABRB2,edoxaban
MMP2,edoxaban
RET,edoxaban
NAMPT,edoxaban
KRAS,edoxaban
FFAR4,edoxaban
BAX,edoxaban
CDK7,edoxaban
PPAT,edoxaban
KCNJ1,edoxaban
PDPK1,edoxaban
MET,edoxaban
PLD1,edoxaban
DHH,edoxaban
PLK1,edoxaban
ATM,edoxaban
HBB,edoxaban
ALK,edoxaban
HDAC3,edoxaban
PTGIR,edoxaban
RPL23A,edoxaban
FLT3,edoxaban
SCNN1G,edoxaban
GJB4,edoxaban
IL1B,edoxaban
ERBB2,edoxaban
GUCY1B1,edoxaban
HCK,edoxaban
P3H1,edoxaban
CA5A,edoxaban
TNF,edoxaban
PTGIS,edoxaban
PRKCE,edoxaban
FGF1,edoxaban
CDK9,edoxaban
JAK1,edoxaban
PLA2G1B,edoxaban
BRD4,edoxaban
TUBB,edoxaban
AGER,edoxaban
S1PR2,edoxaban
PDE4D,edoxaban
DYRK1B,edoxaban
USP1,edoxaban
CYP1A2,edoxaban
PORCN,edoxaban
GAA,edoxaban
PRKCB,edoxaban
CACNA2D3,edoxaban
HSD11B1,edoxaban
HTR3A,edoxaban
PDE3A,edoxaban
NTRK1,edoxaban
LCK,edoxaban
P2RY12,edoxaban
CATSPER4,lonafarnib
DDR2,lonafarnib
SLC7A11,lonafarnib
FFAR2,lonafarnib
KCNMA1,lonafarnib
HRH4,lonafarnib
GHSR,lonafarnib
ALDH2,lonafarnib
PTPN2,lonafarnib
KCNQ2,lonafarnib
ITGB2,lonafarnib
S1PR1,lonafarnib
FOXM1,lonafarnib
MAPK14,lonafarnib
SLCO2B1,lonafarnib
KCNN4,lonafarnib
GRIN2A,lonafarnib
CACNB4,lonafarnib
CSK,lonafarnib
AKR1C1,lonafarnib
TGM2,lonafarnib
CDK4,lonafarnib
LPAR1,lonafarnib
UGT1A9,lonafarnib
HPGDS,lonafarnib
ADORA2A,lonafarnib
KCNN1,lonafarnib
ABL1,lonafarnib
CYP2A6,lonafarnib
CSF1R,lonafarnib
PDE7A,lonafarnib
KCNK1,lonafarnib
CA14,lonafarnib
ICAM1,lonafarnib
OPRM1,lonafarnib
VEGFA,lonafarnib
KCTD16,lonafarnib
AVPR1A,lonafarnib
MAPK8,lonafarnib
TNNC1,lonafarnib
RET,lonafarnib
BTK,lonafarnib
SLC29A1,lonafarnib
FFAR4,lonafarnib
PPARD,lonafarnib
BAX,lonafarnib
PPAT,lonafarnib
PDPK1,lonafarnib
IGF1R,lonafarnib
MET,lonafarnib
GLRA3,lonafarnib
PIK3CG,lonafarnib
DHH,lonafarnib
AKT1,lonafarnib
PARP3,lonafarnib
ATM,lonafarnib
IMPDH1,lonafarnib
TUBB3,lonafarnib
BRAF,lonafarnib
HBB,lonafarnib
LYN,lonafarnib
ANXA1,lonafarnib
CCR1,lonafarnib
HDAC3,lonafarnib
RPL23A,lonafarnib
MME,lonafarnib
PAK4,lonafarnib
GPR119,lonafarnib
SCNN1G,lonafarnib
GJB4,lonafarnib
S1PR4,lonafarnib
IL1B,lonafarnib
ERBB2,lonafarnib
AKR1B1,lonafarnib
CA5A,lonafarnib
DCK,lonafarnib
RNASE1,lonafarnib
PRKCE,lonafarnib
FGF1,lonafarnib
EDNRB,lonafarnib
ASIC1,lonafarnib
JAK1,lonafarnib
PLA2G1B,lonafarnib
BRD4,lonafarnib
TUBB,lonafarnib
AGER,lonafarnib
S1PR2,lonafarnib
PDE4D,lonafarnib
CHEK2,lonafarnib
PAK1,lonafarnib
HDAC6,lonafarnib
DYRK1B,lonafarnib
USP1,lonafarnib
CACNG1,lonafarnib
HTR2C,lonafarnib
PORCN,lonafarnib
GAA,lonafarnib
PRKCB,lonafarnib
PTK2B,lonafarnib
CLK1,lonafarnib
CACNA2D3,lonafarnib
HSD11B1,lonafarnib
HTR3A,lonafarnib
ADA,lonafarnib
PDE3A,lonafarnib
NTRK1,lonafarnib
LCK,lonafarnib
KCNH7,lonafarnib
SLC7A11,ibutamoren
FFAR2,ibutamoren
KCNMA1,ibutamoren
HRH4,ibutamoren
GHSR,ibutamoren
ALDH2,ibutamoren
COMT,ibutamoren
PTPN2,ibutamoren
ITGB2,ibutamoren
S1PR1,ibutamoren
FOXM1,ibutamoren
MAPK14,ibutamoren
KCNN4,ibutamoren
GRIN2A,ibutamoren
AKR1C1,ibutamoren
TGFBR1,ibutamoren
TGM2,ibutamoren
CHRM3,ibutamoren
HPGDS,ibutamoren
ADORA2A,ibutamoren
CCND1,ibutamoren
KCNN1,ibutamoren
ABL1,ibutamoren
SSTR2,ibutamoren
HSP90AA1,ibutamoren
EZH2,ibutamoren
PNLIP,ibutamoren
PDE7A,ibutamoren
CA14,ibutamoren
GPR55,ibutamoren
OPRM1,ibutamoren
CYP3A4,ibutamoren
AVPR1A,ibutamoren
MAPK8,ibutamoren
MMP2,ibutamoren
RET,ibutamoren
KRAS,ibutamoren
BTK,ibutamoren
SLC29A1,ibutamoren
PPARD,ibutamoren
PPAT,ibutamoren
IGF1R,ibutamoren
MET,ibutamoren
PIK3CG,ibutamoren
TBXAS1,ibutamoren
PLD1,ibutamoren
DHH,ibutamoren
CDK2,ibutamoren
PARP3,ibutamoren
TUBB3,ibutamoren
HBB,ibutamoren
HDAC3,ibutamoren
PTGIR,ibutamoren
RPL23A,ibutamoren
PAK4,ibutamoren
GPR119,ibutamoren
S1PR4,ibutamoren
IL1B,ibutamoren
ELANE,ibutamoren
RPL3,ibutamoren
AKR1B1,ibutamoren
HCK,ibutamoren
P3H1,ibutamoren
CA5A,ibutamoren
TNF,ibutamoren
RNASE1,ibutamoren
FPR1,ibutamoren
CDK9,ibutamoren
EDNRB,ibutamoren
JAK1,ibutamoren
PLA2G1B,ibutamoren
BRD4,ibutamoren
AGER,ibutamoren
S1PR2,ibutamoren
PDE4D,ibutamoren
CHEK2,ibutamoren
PAK1,ibutamoren
HDAC6,ibutamoren
CYP1A2,ibutamoren
CACNG1,ibutamoren
DNMT3A,ibutamoren
GAA,ibutamoren
PRKCB,ibutamoren
PTK2B,ibutamoren
CLK1,ibutamoren
CACNA2D3,ibutamoren
HSD11B1,ibutamoren
LCK,ibutamoren
KCNH7,ibutamoren
P2RY12,ibutamoren
HIF1A,somatostatin
CATSPER4,somatostatin
DDR2,somatostatin
KCNMA1,somatostatin
HRH4,somatostatin
GHSR,somatostatin
ALDH2,somatostatin
COMT,somatostatin
PTPN2,somatostatin
S1PR1,somatostatin
KCNN4,somatostatin
HSP90AB1,somatostatin
CSK,somatostatin
AKR1C1,somatostatin
TGM2,somatostatin
CDK4,somatostatin
LPAR1,somatostatin
UGT1A9,somatostatin
HPGDS,somatostatin
CCND1,somatostatin
SSTR2,somatostatin
EZH2,somatostatin
CYP2A6,somatostatin
CSF1R,somatostatin
PDE7A,somatostatin
AURKB,somatostatin
CA14,somatostatin
ICAM1,somatostatin
GPR55,somatostatin
ADH1C,somatostatin
AVPR1A,somatostatin
TNNC1,somatostatin
GABRB2,somatostatin
MMP2,somatostatin
RET,somatostatin
NAMPT,somatostatin
KRAS,somatostatin
SLC29A1,somatostatin
PPARD,somatostatin
BAX,somatostatin
RGS4,somatostatin
KCNJ1,somatostatin
ATP5F1D,somatostatin
PDPK1,somatostatin
IGF1R,somatostatin
MET,somatostatin
GLRA3,somatostatin
PIK3CG,somatostatin
TBXAS1,somatostatin
PLD1,somatostatin
DHH,somatostatin
AKT1,somatostatin
PARP3,somatostatin
IMPDH1,somatostatin
BRAF,somatostatin
HDAC3,somatostatin
FLT3,somatostatin
MME,somatostatin
CTSG,somatostatin
PAK4,somatostatin
GPR119,somatostatin
GJB4,somatostatin
S1PR4,somatostatin
ELANE,somatostatin
RPL3,somatostatin
ERBB2,somatostatin
AKR1B1,somatostatin
ADRA2B,somatostatin
HCK,somatostatin
P3H1,somatostatin
CA5A,somatostatin
DCK,somatostatin
TNF,somatostatin
PTGIS,somatostatin
FPR1,somatostatin
FGF1,somatostatin
CDK9,somatostatin
EDNRB,somatostatin
ASIC1,somatostatin
JAK1,somatostatin
PLA2G1B,somatostatin
BRD4,somatostatin
TUBB,somatostatin
AGER,somatostatin
S1PR2,somatostatin
CHEK2,somatostatin
HDAC6,somatostatin
CACNG1,somatostatin
PORCN,somatostatin
GAA,somatostatin
PTK2B,somatostatin
ADA,somatostatin
NTRK1,somatostatin
LCK,somatostatin
KCNH7,somatostatin
SIRT2,somatostatin
P2RY12,somatostatin
CATSPER4,zamifenacin
SLC7A11,zamifenacin
KCNMA1,zamifenacin
HRH4,zamifenacin
GHSR,zamifenacin
COMT,zamifenacin
KCNQ2,zamifenacin
ITGB2,zamifenacin
FOXM1,zamifenacin
KCNN4,zamifenacin
GRIN2A,zamifenacin
CSK,zamifenacin
AKR1C1,zamifenacin
CHRM2,zamifenacin
TGFBR1,zamifenacin
TGM2,zamifenacin
HPGDS,zamifenacin
ADORA2A,zamifenacin
CCND1,zamifenacin
ABL1,zamifenacin
TUBB4B,zamifenacin
PNLIP,zamifenacin
CSF1R,zamifenacin
KCNK1,zamifenacin
GPR55,zamifenacin
VEGFA,zamifenacin
CYP3A4,zamifenacin
AVPR1A,zamifenacin
TNNC1,zamifenacin
GABRB2,zamifenacin
MMP2,zamifenacin
RET,zamifenacin
CASP3,zamifenacin
BTK,zamifenacin
FFAR4,zamifenacin
RGS4,zamifenacin
KCNJ1,zamifenacin
PDPK1,zamifenacin
MET,zamifenacin
PIK3CG,zamifenacin
TBXAS1,zamifenacin
PLD1,zamifenacin
PARP3,zamifenacin
ATM,zamifenacin
IMPDH1,zamifenacin
TUBB3,zamifenacin
BRAF,zamifenacin
HBB,zamifenacin
ANXA1,zamifenacin
CCR1,zamifenacin
HDAC3,zamifenacin
PTGIR,zamifenacin
RPL23A,zamifenacin
FLT3,zamifenacin
MME,zamifenacin
CTSG,zamifenacin
PAK4,zamifenacin
GPR119,zamifenacin
SCNN1G,zamifenacin
S1PR4,zamifenacin
GUCY1B1,zamifenacin
ADRA2B,zamifenacin
CA5A,zamifenacin
DCK,zamifenacin
TNF,zamifenacin
PTGIS,zamifenacin
PRKCE,zamifenacin
FPR1,zamifenacin
KDR,zamifenacin
EDNRB,zamifenacin
JAK1,zamifenacin
PLA2G1B,zamifenacin
TUBB,zamifenacin
AGER,zamifenacin
PDE4D,zamifenacin
DYRK1B,zamifenacin
USP1,zamifenacin
CACNG1,zamifenacin
HTR2C,zamifenacin
DNMT3A,zamifenacin
GAA,zamifenacin
PRKCB,zamifenacin
PTK2B,zamifenacin
CLK1,zamifenacin
CACNA2D3,zamifenacin
ADA,zamifenacin
LCK,zamifenacin
KCNH7,zamifenacin
SIRT2,zamifenacin
HRH4,trazodone
GHSR,trazodone
COMT,trazodone
PTPN2,trazodone
KCNQ2,trazodone
ITGB2,trazodone
FOXM1,trazodone
SLCO2B1,trazodone
GRIN2A,trazodone
CACNB4,trazodone
HSP90AB1,trazodone
CSK,trazodone
AKR1C1,trazodone
CHRM2,trazodone
TGFBR1,trazodone
TGM2,trazodone
LPAR1,trazodone
CHRM3,trazodone
UGT1A9,trazodone
HPGDS,trazodone
ADORA2A,trazodone
ABL1,trazodone
EZH2,trazodone
PNLIP,trazodone
S100B,trazodone
PDE7A,trazodone
AURKB,trazodone
CA14,trazodone
ICAM1,trazodone
GPR55,trazodone
OPRM1,trazodone
VEGFA,trazodone
MAPK8,trazodone
GABRB2,trazodone
RET,trazodone
FFAR4,trazodone
BAX,trazodone
RGS4,trazodone
CDK7,trazodone
PPAT,trazodone
KCNJ1,trazodone
ATP5F1D,trazodone
PDPK1,trazodone
PIK3CG,trazodone
PLD1,trazodone
DHH,trazodone
AKT1,trazodone
CDK2,trazodone
PARP3,trazodone
ATM,trazodone
BRAF,trazodone
ANXA1,trazodone
CCR1,trazodone
ALK,trazodone
FLT3,trazodone
MME,trazodone
PAK4,trazodone
GPR119,trazodone
SCNN1G,trazodone
GJB4,trazodone
S1PR4,trazodone
IL1B,trazodone
F10,trazodone
RPL3,trazodone
ERBB2,trazodone
AKR1B1,trazodone
ADRA2B,trazodone
HCK,trazodone
P3H1,trazodone
CA5A,trazodone
TNF,trazodone
PTGIS,trazodone
FPR1,trazodone
CDK9,trazodone
EDNRB,trazodone
ASIC1,trazodone
JAK1,trazodone
TUBB,trazodone
S1PR2,trazodone
PDE4D,trazodone
CYP1A2,trazodone
HTR2C,trazodone
PORCN,trazodone
GAA,trazodone
PTK2B,trazodone
CLK1,trazodone
HTR3A,trazodone
PDE3A,trazodone
LCK,trazodone
KCNH7,trazodone
SIRT2,trazodone
HIF1A,"2,5-furandimethanol"
DDR2,"2,5-furandimethanol"
OPRL1,"2,5-furandimethanol"
HRH4,"2,5-furandimethanol"
GHSR,"2,5-furandimethanol"
ALDH2,"2,5-furandimethanol"
COMT,"2,5-furandimethanol"
PTPN2,"2,5-furandimethanol"
KCNQ2,"2,5-furandimethanol"
ITGB2,"2,5-furandimethanol"
FOXM1,"2,5-furandimethanol"
KCNN4,"2,5-furandimethanol"
GRIN2A,"2,5-furandimethanol"
CACNB4,"2,5-furandimethanol"
CSK,"2,5-furandimethanol"
AKR1C1,"2,5-furandimethanol"
CHRM2,"2,5-furandimethanol"
TGFBR1,"2,5-furandimethanol"
TGM2,"2,5-furandimethanol"
CDK4,"2,5-furandimethanol"
LPAR1,"2,5-furandimethanol"
UGT1A9,"2,5-furandimethanol"
ADORA2A,"2,5-furandimethanol"
SSTR2,"2,5-furandimethanol"
HSP90AA1,"2,5-furandimethanol"
TUBB4B,"2,5-furandimethanol"
CSF1R,"2,5-furandimethanol"
PDE7A,"2,5-furandimethanol"
AURKB,"2,5-furandimethanol"
CDC25A,"2,5-furandimethanol"
KCNK1,"2,5-furandimethanol"
CA14,"2,5-furandimethanol"
ICAM1,"2,5-furandimethanol"
GPR55,"2,5-furandimethanol"
OPRM1,"2,5-furandimethanol"
VEGFA,"2,5-furandimethanol"
ADH1C,"2,5-furandimethanol"
KCTD16,"2,5-furandimethanol"
CYP3A4,"2,5-furandimethanol"
AVPR1A,"2,5-furandimethanol"
TNNC1,"2,5-furandimethanol"
GABRB2,"2,5-furandimethanol"
MMP2,"2,5-furandimethanol"
CASP3,"2,5-furandimethanol"
KRAS,"2,5-furandimethanol"
BTK,"2,5-furandimethanol"
SLC29A1,"2,5-furandimethanol"
RGS4,"2,5-furandimethanol"
CDK7,"2,5-furandimethanol"
ATP5F1D,"2,5-furandimethanol"
PDPK1,"2,5-furandimethanol"
IGF1R,"2,5-furandimethanol"
MET,"2,5-furandimethanol"
TBXAS1,"2,5-furandimethanol"
AKT1,"2,5-furandimethanol"
PLK1,"2,5-furandimethanol"
IMPDH1,"2,5-furandimethanol"
HBB,"2,5-furandimethanol"
ANXA1,"2,5-furandimethanol"
HDAC3,"2,5-furandimethanol"
PTGIR,"2,5-furandimethanol"
RPL23A,"2,5-furandimethanol"
FLT3,"2,5-furandimethanol"
CTSG,"2,5-furandimethanol"
SCNN1G,"2,5-furandimethanol"
IL1B,"2,5-furandimethanol"
F10,"2,5-furandimethanol"
ELANE,"2,5-furandimethanol"
RPL3,"2,5-furandimethanol"
ERBB2,"2,5-furandimethanol"
AKR1B1,"2,5-furandimethanol"
ADRA2B,"2,5-furandimethanol"
HCK,"2,5-furandimethanol"
RNASE1,"2,5-furandimethanol"
PTGIS,"2,5-furandimethanol"
PRKCE,"2,5-furandimethanol"
FGF1,"2,5-furandimethanol"
KDR,"2,5-furandimethanol"
EDNRB,"2,5-furandimethanol"
JAK1,"2,5-furandimethanol"
TUBB,"2,5-furandimethanol"
AGER,"2,5-furandimethanol"
S1PR2,"2,5-furandimethanol"
PDE4D,"2,5-furandimethanol"
DYRK1B,"2,5-furandimethanol"
HTR2C,"2,5-furandimethanol"
DNMT3A,"2,5-furandimethanol"
PORCN,"2,5-furandimethanol"
GAA,"2,5-furandimethanol"
PRKCB,"2,5-furandimethanol"
ADA,"2,5-furandimethanol"
PDE3A,"2,5-furandimethanol"
NTRK1,"2,5-furandimethanol"
LCK,"2,5-furandimethanol"
KCNH7,"2,5-furandimethanol"
SIRT2,"2,5-furandimethanol"
